length,uppercase_count,lowercase_count,digit_count,special_char_count,shannon_entropy,has_common_pattern,has_dictionary_word,consecutive_chars,char_diversity_ratio,keyboard_pattern,password,label,label_name
5,0,5,0,0,0.0,0,0,5,0.2,0,zzzzz,0,Weak
4,0,0,4,0,2.0,0,0,1,1.0,0,2938,0,Weak
14,5,5,2,2,3.4677,0,0,1,0.8571,0,Mk4M#iwn6hU&EM,2,Strong
16,1,11,2,2,3.625,0,0,2,0.8125,0,Battery-flame21#,2,Strong
5,0,5,0,0,0.0,0,0,5,0.2,0,rrrrr,0,Weak
14,7,5,1,1,3.3788,0,0,2,0.7857,0,6uwJZTT%GcZluK,2,Strong
14,1,9,2,2,3.3788,0,0,2,0.7857,0,Ocean-apple46!,2,Strong
15,6,1,3,5,3.7736,0,0,1,0.9333,0,#6%YMF&4*(N2uWN,2,Strong
6,0,0,6,0,2.2516,0,0,2,0.8333,0,892733,0,Weak
7,0,0,7,0,1.9502,0,0,2,0.5714,0,5168815,0,Weak
14,1,9,2,2,3.2359,0,0,1,0.7143,0,Tiger-tiger26!,2,Strong
15,4,4,4,3,3.6402,0,0,1,0.8667,0,$7A@1QOa2x0a@mN,2,Strong
6,0,6,0,0,2.585,0,0,1,1.0,0,bqakml,0,Weak
10,0,9,0,1,3.3219,0,0,1,1.0,0,#jtkicemyb,1,Medium
18,8,4,3,3,3.9477,0,0,1,0.8889,0,*GJT@a3%5mP8ZPTwiN,2,Strong
15,1,10,2,2,3.7736,0,0,1,0.9333,0,Staple-storm20@,2,Strong
4,0,0,4,0,2.0,0,0,1,1.0,0,0137,0,Weak
4,0,4,0,0,2.0,0,0,1,1.0,0,wets,0,Weak
10,0,8,2,0,3.1219,0,0,2,0.9,0,sn9ye6bggr,1,Medium
10,0,9,0,1,2.9219,0,0,1,0.8,0,nywntgb!tm,1,Medium
10,0,6,4,0,3.1219,0,0,1,0.9,0,9oi0d4dmc2,1,Medium
19,5,7,5,2,4.0374,0,0,1,0.8947,0,7sHqZXof53&Pi(2Gp3s,2,Strong
4,0,4,0,0,1.5,0,0,1,0.75,0,zwdw,0,Weak
9,0,8,0,1,3.1699,0,0,1,1.0,0,!emdtfqxs,1,Medium
4,0,0,4,0,1.5,0,0,1,0.75,0,5191,0,Weak
6,0,0,6,0,1.4591,0,0,2,0.5,0,554540,0,Weak
14,6,5,2,1,3.8074,0,0,1,1.0,0,JvBhMufEWbV75),2,Strong
16,7,5,1,3,3.5778,0,0,1,0.8125,0,pl)Cr4KfOK$Qz)KI,2,Strong
7,0,7,0,0,2.8074,0,0,1,1.0,0,ikdasbt,0,Weak
12,4,3,4,1,3.4183,0,0,1,0.9167,0,24YT3LxY0iu&,2,Strong
6,0,0,6,0,1.9183,0,0,1,0.6667,0,138783,0,Weak
11,7,4,0,0,3.2776,0,0,1,0.9091,0,KdTYdDSWAuc,1,Medium
16,1,11,2,2,3.625,0,0,2,0.8125,0,Flame-correct95@,2,Strong
5,0,5,0,0,1.9219,0,0,1,0.8,0,rjbwj,0,Weak
8,0,7,0,1,2.75,0,0,1,0.875,0,eavxa!rj,1,Medium
14,1,9,2,2,3.5216,0,0,2,0.8571,0,Apple-ocean14%,2,Strong
8,4,4,0,0,2.75,0,0,2,0.875,0,YcNEOddv,1,Medium
9,0,8,1,0,2.9477,1,1,2,0.8889,0,password1,0,Weak
8,3,5,0,0,3.0,0,0,1,1.0,0,qUkhlRsV,1,Medium
9,0,0,9,0,3.1699,1,0,1,1.0,1,123456789,0,Weak
8,0,7,0,1,2.75,0,0,2,0.875,0,@zzevxnd,1,Medium
10,5,5,0,0,3.3219,0,0,1,1.0,0,oinLvGmNBO,1,Medium
8,0,7,0,1,3.0,0,0,1,1.0,0,c#wsjzxb,1,Medium
7,0,0,7,0,1.8424,0,0,2,0.5714,0,8338891,0,Weak
12,4,3,1,4,3.585,0,0,1,1.0,0,CZM%Hj$d*o&0,2,Strong
20,5,7,5,3,4.0219,0,0,1,0.85,0,(0)54@JPcvCfy5TxlnP4,2,Strong
7,0,0,7,0,2.2359,0,0,1,0.7143,0,5024564,0,Weak
4,0,4,0,0,0.0,0,0,4,0.25,0,dddd,0,Weak
5,0,0,5,0,2.3219,0,0,1,1.0,0,04128,0,Weak
5,0,5,0,0,2.3219,0,0,1,1.0,0,xoayr,0,Weak
11,0,7,4,0,3.0958,0,0,1,0.8182,0,8y5sic4s8pn,1,Medium
14,1,9,2,2,3.3788,0,0,1,0.7857,0,River-tiger16@,2,Strong
14,1,9,2,2,3.5216,0,0,1,0.8571,0,Pixel-flame24%,2,Strong
10,0,9,0,1,2.9219,0,0,1,0.8,0,bzm%bcizty,1,Medium
7,0,0,7,0,2.2359,0,0,1,0.7143,0,0351653,0,Weak
8,0,7,1,0,3.0,0,0,1,1.0,0,fdi3jsty,1,Medium
9,0,7,2,0,3.1699,0,0,1,1.0,0,lunqr8o1k,1,Medium
6,0,0,6,0,1.9183,0,0,2,0.6667,0,119796,0,Weak
17,6,5,3,3,4.0875,0,0,1,1.0,0,PjLb5Km81IC@*f%aZ,2,Strong
7,0,7,0,0,2.5216,0,0,1,0.8571,0,hqeabne,0,Weak
15,1,10,2,2,3.6402,0,0,1,0.8667,0,Staple-river69@,2,Strong
15,4,5,2,4,3.9069,0,0,1,1.0,0,^2yN(We8@kLEpj!,2,Strong
19,6,8,3,2,4.1427,0,0,1,0.9474,0,OiEHy&MtAlhK4e4s7!g,2,Strong
20,4,10,2,4,3.9219,0,0,1,0.8,0,y2bAWg9Ygovw@So)j^v@,2,Strong
5,0,5,0,0,0.0,0,0,5,0.2,0,ooooo,0,Weak
13,4,2,4,3,3.5466,0,0,1,0.9231,0,8&0k09XTN@*hC,2,Strong
9,0,8,0,1,2.7255,0,0,1,0.7778,0,ld%qprfdr,1,Medium
9,5,4,0,0,2.7255,0,0,1,0.7778,0,kLuGkQKzK,1,Medium
7,0,7,0,0,2.5216,0,0,1,0.8571,0,nzwasrn,0,Weak
10,0,9,0,1,3.3219,0,0,1,1.0,0,bczsh%gfpt,1,Medium
10,0,9,1,0,3.1219,0,0,1,0.9,0,po4ljedgfj,1,Medium
14,1,9,2,2,3.5216,0,0,2,0.8571,0,Cloud-apple19!,2,Strong
12,7,5,0,0,3.4183,0,0,1,0.9167,0,LnYHpFRFCdes,1,Medium
9,0,8,0,1,2.9477,0,0,1,0.8889,0,x#iwjdinm,1,Medium
9,4,5,0,0,3.1699,0,0,1,1.0,0,ikHKoajVG,1,Medium
20,10,6,1,3,4.3219,0,0,1,1.0,0,LP!wQxkB$6f%ZbaIGJWH,2,Strong
14,1,9,2,2,3.5216,0,0,1,0.8571,0,Flame-river13%,2,Strong
9,3,6,0,0,2.7255,0,0,2,0.7778,0,allusoVJJ,1,Medium
16,3,8,1,4,3.75,0,0,1,0.875,0,^mpAiv3m%&vTU!fa,2,Strong
8,0,0,8,0,3.0,1,0,1,1.0,1,12345678,0,Weak
16,7,5,3,1,3.875,0,0,1,0.9375,0,JUho%pW7H6mOBOg9,2,Strong
13,4,3,4,2,3.7004,0,0,1,1.0,0,16jN7v&#F3ZXz,2,Strong
12,7,5,0,0,3.2516,0,0,1,0.8333,0,PHflKlFLFxvE,1,Medium
8,0,8,0,0,2.75,1,1,1,0.875,0,iloveyou,0,Weak
5,0,0,5,0,1.9219,0,0,1,0.8,0,02624,0,Weak
8,0,7,0,1,3.0,0,0,1,1.0,0,slmh@evp,1,Medium
12,5,7,0,0,3.4183,0,0,1,0.9167,0,ojFzwSzIsfXK,1,Medium
10,0,6,4,0,3.3219,0,0,1,1.0,0,8rl5h3g7vk,1,Medium
14,1,9,2,2,3.5216,0,0,1,0.8571,0,Horse-ocean89%,2,Strong
16,5,3,5,3,3.75,0,0,1,0.875,0,1G$d&OI5&j45UeJ6,2,Strong
9,4,5,0,0,3.1699,0,0,1,1.0,0,mLdMJvByu,1,Medium
5,0,5,0,0,2.3219,0,0,1,1.0,0,nuytr,0,Weak
14,1,9,2,2,3.8074,0,0,1,1.0,0,Cloud-tiger57$,2,Strong
6,0,0,6,0,1.9183,0,0,2,0.6667,0,772884,0,Weak
8,4,4,0,0,3.0,0,0,1,1.0,0,FaToGQkj,1,Medium
4,0,0,4,0,2.0,0,0,1,1.0,0,5124,0,Weak
9,0,8,0,1,3.1699,0,0,1,1.0,0,!bsotiehw,1,Medium
8,4,4,0,0,3.0,0,0,1,1.0,0,WNpSiwqQ,1,Medium
6,0,6,0,0,2.585,0,0,1,1.0,0,shadow,0,Weak
14,1,9,2,2,3.3788,0,0,1,0.7857,0,River-tiger24$,2,Strong
8,0,8,0,0,2.75,1,1,1,0.875,0,iloveyou,0,Weak
4,0,4,0,0,1.5,0,0,1,0.75,0,lnlb,0,Weak
11,0,7,4,0,3.0958,0,0,2,0.8182,0,91mmo1ds3hg,1,Medium
8,4,4,0,0,2.5,0,0,2,0.75,0,DzCCyDic,1,Medium
6,0,0,6,0,2.585,0,0,1,1.0,0,709426,0,Weak
7,0,0,7,0,1.8424,0,0,2,0.5714,0,1122032,0,Weak
9,0,8,0,1,2.7255,0,0,2,0.7778,0,mo%iivdwm,1,Medium
18,6,3,6,3,4.0588,0,0,1,0.9444,0,4PI(2G40*%EN3ylMv8,2,Strong
12,6,3,2,1,3.4183,0,0,1,0.9167,0,FaG6N&AbNzV8,2,Strong
11,4,7,0,0,3.2776,0,0,1,0.9091,0,kuBjfDxUefC,1,Medium
8,0,7,0,1,3.0,0,0,1,1.0,0,ey!xtfgm,1,Medium
7,0,7,0,0,2.5216,0,0,2,0.8571,0,uunkefp,0,Weak
4,0,4,0,0,1.5,0,0,1,0.75,0,ogoz,0,Weak
10,0,9,1,0,3.3219,0,0,1,1.0,0,5cambhwtgd,1,Medium
5,0,0,5,0,1.9219,0,0,2,0.8,0,00728,0,Weak
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Ocean-cloud80!,2,Strong
19,7,6,3,3,3.9321,0,0,1,0.8421,0,8RW^CXnWIco#(X17goa,2,Strong
12,6,6,0,0,3.4183,0,0,1,0.9167,0,uVEblkSupUDW,1,Medium
14,5,6,2,1,3.6645,0,0,1,0.9286,0,La3$UlGJecD2wl,2,Strong
20,7,9,2,2,4.2219,0,0,1,0.95,0,Hsc*AqytusI4$L6PGnBz,2,Strong
8,0,7,0,1,2.75,0,0,1,0.875,0,jtquece#,1,Medium
4,0,4,0,0,0.0,0,0,4,0.25,0,jjjj,0,Weak
12,4,8,0,0,3.4183,0,0,1,0.9167,0,nbgakITkuQVw,1,Medium
16,5,7,2,2,4.0,0,0,1,1.0,0,pXtIE)*QY4zgy7an,2,Strong
6,0,6,0,0,0.0,0,0,6,0.1667,0,oooooo,0,Weak
17,4,8,3,2,3.9698,0,0,1,0.9412,0,%nzwx9jO7B6E!Xkjl,2,Strong
16,4,8,2,2,3.625,0,0,2,0.8125,0,m@m^AlN9bMo1Mcrr,2,Strong
17,5,6,2,4,3.9698,0,0,1,0.9412,0,!Psv4Y$@I@0yzJgWt,2,Strong
12,4,3,2,3,3.2516,0,0,1,0.8333,0,N5M!d4*kFz*F,2,Strong
11,0,7,4,0,3.4594,0,0,1,1.0,0,os0765icaut,1,Medium
11,0,4,7,0,3.0958,0,0,1,0.8182,0,p323c9nu985,1,Medium
16,4,5,4,3,3.625,0,0,1,0.8125,0,^m9^Xx@Q3P7Zc9ix,2,Strong
6,0,6,0,0,2.585,0,0,1,1.0,0,qubrkn,0,Weak
8,0,7,0,1,3.0,0,0,1,1.0,0,$msdtvrg,1,Medium
10,4,6,0,0,2.8464,0,0,1,0.8,0,ymCnCbcCfU,1,Medium
15,4,5,5,1,3.6402,0,0,1,0.8667,0,05FCz^vm0Upm73T,2,Strong
7,0,7,0,0,2.8074,0,0,1,1.0,0,michael,0,Weak
9,0,7,2,0,2.7255,0,0,1,0.7778,0,tie6sv5it,1,Medium
15,1,10,2,2,3.6402,0,0,2,0.8667,0,Staple-cloud99$,2,Strong
19,10,3,4,2,4.0374,0,0,1,0.8947,0,BL2Iej2QT#FS!O9V5Fg,2,Strong
9,0,8,0,1,2.6416,0,0,2,0.7778,0,v#narbwbb,1,Medium
9,0,6,3,0,3.1699,0,0,1,1.0,0,pwf520xki,1,Medium
7,0,7,0,0,2.5216,1,0,1,0.8571,0,welcome,0,Weak
19,6,6,4,3,4.2479,0,0,1,1.0,0,*7vlIxBVd(E4oRh8!5C,2,Strong
5,0,0,5,0,1.5219,0,0,2,0.6,0,51166,0,Weak
7,0,7,0,0,2.8074,0,0,1,1.0,0,mrcoexj,0,Weak
8,0,6,2,0,2.4056,0,0,2,0.75,0,37qqyzqi,1,Medium
7,0,7,0,0,2.5216,0,0,1,0.8571,0,pxafdyp,0,Weak
15,6,7,1,1,3.4566,0,0,1,0.8,0,FvaFtw5$fFiAfTV,2,Strong
7,0,7,0,0,0.0,0,0,7,0.1429,0,ppppppp,0,Weak
10,0,9,0,1,3.1219,0,0,2,0.9,0,gav!tnnubh,1,Medium
9,0,8,0,1,2.9477,0,0,1,0.8889,0,mczv@qzae,1,Medium
4,0,4,0,0,2.0,0,0,1,1.0,0,cyrd,0,Weak
19,5,6,5,3,4.1427,0,0,1,0.9474,0,!2&tdB41F1rlYkC3$vH,2,Strong
5,0,5,0,0,0.0,0,0,5,0.2,0,sssss,0,Weak
10,0,9,0,1,3.3219,1,0,1,1.0,0,@ephulabcx,1,Medium
10,5,5,0,0,2.9219,0,0,2,0.8,0,kUuHxxYIOk,1,Medium
10,0,9,0,1,3.3219,0,0,1,1.0,0,zpntld!hqy,1,Medium
5,0,0,5,0,2.3219,1,0,1,1.0,1,12345,0,Weak
6,0,6,0,0,2.585,0,0,1,1.0,0,wukzvm,0,Weak
17,6,4,6,1,3.6169,0,0,1,0.7647,0,7Cpr0*50TwC7pJX2M,2,Strong
8,6,2,0,0,2.75,0,0,2,0.875,0,BYOOfMtH,1,Medium
9,0,8,0,1,2.7255,0,0,1,0.7778,0,#vchzcpvo,1,Medium
14,5,6,2,1,3.6645,0,0,2,0.9286,0,CDh0IIQk2smt!g,2,Strong
9,0,8,0,1,2.7255,0,0,1,0.7778,0,@dvmqekme,1,Medium
5,0,5,0,0,2.3219,0,0,1,1.0,0,cfwnk,0,Weak
8,3,5,0,0,2.75,0,0,1,0.875,0,BOqGkgek,1,Medium
6,0,0,6,0,2.585,0,0,1,1.0,0,601345,0,Weak
11,0,9,2,0,2.7322,0,0,2,0.7273,0,dgg5gr0xafg,1,Medium
17,6,6,1,4,3.9698,0,0,1,0.9412,0,Mjrao0P@XNhfH)&^N,2,Strong
10,0,9,0,1,3.1219,0,0,1,0.9,0,%nfajbfseq,1,Medium
9,3,6,0,0,2.9477,0,0,1,0.8889,0,adSnzdyZW,1,Medium
18,7,5,5,1,4.0588,0,0,1,0.9444,0,M6hcn1O0Bg53oCNC#S,2,Strong
10,0,0,10,0,3.3219,1,0,1,1.0,1,1234567890,0,Weak
6,0,6,0,0,2.2516,0,0,1,0.8333,0,okfkxp,0,Weak
10,0,9,0,1,3.1219,0,0,1,0.9,0,ledydwoj$i,1,Medium
8,0,8,0,0,0.0,0,0,8,0.125,0,nnnnnnnn,0,Weak
7,0,0,7,0,2.2359,0,0,2,0.7143,0,2308834,0,Weak
18,5,4,4,5,3.8366,0,0,1,0.8333,0,&tD4#Z39%r&Hy^fZY3,2,Strong
5,0,0,5,0,2.3219,0,0,1,1.0,0,38451,0,Weak
5,0,5,0,0,0.0,0,0,5,0.2,0,fffff,0,Weak
8,0,7,1,0,2.75,0,0,1,0.875,0,trustno1,0,Weak
8,3,5,0,0,3.0,0,0,1,1.0,0,isQgkYNa,1,Medium
10,0,9,0,1,3.1219,0,0,1,0.9,0,gdv%tcukuw,1,Medium
7,0,0,7,0,1.8424,0,0,1,0.5714,0,7037207,0,Weak
9,0,8,1,0,2.9477,0,0,1,0.8889,0,4kfocnqdq,1,Medium
18,6,5,5,2,3.9477,0,0,2,0.8889,0,tjNUrER(sc118C2E6&,2,Strong
14,1,9,2,2,3.5216,0,0,2,0.8571,0,Cloud-storm55%,2,Strong
15,6,3,4,2,3.7736,0,0,1,0.9333,0,P&!9frK7R9nLE2O,2,Strong
9,5,4,0,0,3.1699,0,0,1,1.0,0,IKqinFbEH,1,Medium
4,0,4,0,0,0.0,0,0,4,0.25,0,xxxx,0,Weak
13,3,7,2,1,3.5466,0,0,1,0.9231,0,p9hWbd#OB7arp,2,Strong
6,0,6,0,0,2.2516,0,1,1,0.8333,0,batman,0,Weak
11,8,3,0,0,3.4594,0,0,1,1.0,0,NWTfDPQnkMK,1,Medium
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Tiger-storm10@,2,Strong
4,0,0,4,0,2.0,0,0,1,1.0,0,9704,0,Weak
9,0,8,1,0,3.1699,0,0,1,1.0,0,ojgfah5ns,1,Medium
11,0,9,2,0,3.2776,0,0,1,0.9091,0,y6rkvndxjn7,1,Medium
15,5,6,3,1,3.9069,0,0,1,1.0,0,NcF)y68xSkhOC7a,2,Strong
7,0,0,7,0,1.8424,0,0,2,0.5714,0,0988308,0,Weak
18,6,6,4,2,3.7947,0,0,1,0.8333,0,pbgKuPpL7FD#c1@7N7,2,Strong
4,0,4,0,0,2.0,0,0,1,1.0,0,roke,0,Weak
4,0,4,0,0,0.0,0,0,4,0.25,0,uuuu,0,Weak
4,0,4,0,0,0.0,0,0,4,0.25,0,ffff,0,Weak
16,5,5,4,2,3.75,0,0,2,0.875,0,i)pj7U0F2Srq(ZZ0,2,Strong
18,1,13,2,2,3.5305,0,0,2,0.7222,0,Correct-battery87%,2,Strong
7,0,7,0,0,2.8074,0,0,1,1.0,0,usozgnr,0,Weak
16,1,11,2,2,3.625,0,0,2,0.8125,0,Battery-horse95#,2,Strong
5,0,5,0,0,2.3219,1,0,1,1.0,0,admin,0,Weak
5,0,5,0,0,2.3219,0,0,1,1.0,0,talun,0,Weak
17,5,8,1,3,3.8078,0,0,1,0.8824,0,*lvhXPL4Gkl#lq!Yc,2,Strong
15,7,4,1,3,3.9069,0,0,1,1.0,0,OKRteUxYXGf@5#&,2,Strong
8,0,8,0,0,0.0,0,0,8,0.125,0,pppppppp,0,Weak
8,0,8,0,0,2.75,1,1,2,0.875,0,password,0,Weak
11,6,5,0,0,3.2776,0,0,1,0.9091,0,iDuETlBOtlZ,1,Medium
8,0,8,0,0,3.0,0,0,1,1.0,0,pnwbgdqe,1,Medium
4,0,4,0,0,2.0,0,0,1,1.0,0,dgqj,0,Weak
4,0,4,0,0,1.5,0,0,1,0.75,0,ugdg,0,Weak
4,0,4,0,0,0.0,0,0,4,0.25,0,gggg,0,Weak
7,0,7,0,0,0.0,0,0,7,0.1429,0,vvvvvvv,0,Weak
13,5,6,1,1,3.7004,0,0,1,1.0,0,D!qO0xwrWgiEV,2,Strong
4,0,0,4,0,1.5,0,0,2,0.75,0,7559,0,Weak
20,4,10,3,3,4.0219,0,0,1,0.85,0,J1)a!3a@CxZ7zgigviAr,2,Strong
9,0,8,1,0,2.7255,0,0,2,0.7778,0,gnnv9ibwg,1,Medium
7,0,0,7,0,2.2359,0,0,1,0.7143,0,4895195,0,Weak
9,0,8,0,1,2.9477,0,0,2,0.8889,0,sobmk$gpp,1,Medium
14,1,9,2,2,3.8074,0,0,1,1.0,0,Tiger-cloud64%,2,Strong
9,0,7,2,0,2.9477,0,0,1,0.8889,0,jr8mtk0rs,1,Medium
15,1,10,2,2,3.7736,0,0,1,0.9333,0,Staple-horse90#,2,Strong
4,0,4,0,0,2.0,0,0,1,1.0,0,ogkl,0,Weak
7,0,0,7,0,2.2359,0,0,2,0.7143,0,2298363,0,Weak
7,0,7,0,0,2.5216,1,0,1,0.8571,0,letmein,0,Weak
5,0,0,5,0,1.9219,0,0,1,0.8,0,45356,0,Weak
18,6,7,3,2,3.8366,0,0,1,0.8333,0,e7o1EjCM7&ftUgWM$j,2,Strong
4,0,0,4,0,2.0,0,0,1,1.0,0,9410,0,Weak
15,7,3,3,2,3.7736,0,0,1,0.9333,0,l*F3LF8aBMPu$G0,2,Strong
5,0,5,0,0,1.9219,0,0,2,0.8,0,sskgi,0,Weak
18,7,7,3,1,3.9477,0,0,1,0.8889,0,X1I6pNnOp2FPtyo)Eo,2,Strong
14,1,9,2,2,3.6645,0,0,2,0.9286,0,Storm-apple56#,2,Strong
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Ocean-pixel57$,2,Strong
9,0,8,1,0,3.1699,0,0,1,1.0,0,9pciflwdr,1,Medium
11,0,9,2,0,3.0958,0,0,1,0.8182,0,hqtylu58fty,1,Medium
11,0,8,3,0,3.2776,0,0,1,0.9091,0,ve8susfh70m,1,Medium
4,0,4,0,0,2.0,0,0,1,1.0,0,rsmx,0,Weak
19,8,5,4,2,4.0374,0,0,1,0.8947,0,yxj@y5^MYGDA82I1OuO,2,Strong
14,5,6,1,2,3.8074,0,0,1,1.0,0,f8&oXHmSgnTt#K,2,Strong
8,0,7,0,1,3.0,0,0,1,1.0,0,@pyaxkbf,1,Medium
16,4,9,1,2,3.7028,0,0,2,0.875,0,ouoo4LwIkvn)x#FK,2,Strong
5,0,5,0,0,0.0,0,0,5,0.2,0,kkkkk,0,Weak
4,0,0,4,0,1.5,0,0,1,0.75,0,4894,0,Weak
9,2,7,0,0,3.1699,0,0,1,1.0,0,tCipVvzhx,1,Medium
14,1,9,2,2,3.0931,0,0,2,0.6429,0,Ocean-ocean11!,2,Strong
7,0,7,0,0,0.0,0,0,7,0.1429,0,ddddddd,0,Weak
12,7,5,0,0,3.2516,0,0,1,0.8333,0,LNnXyZmVoJoZ,1,Medium
5,0,5,0,0,0.0,0,0,5,0.2,0,ddddd,0,Weak
4,0,0,4,0,2.0,0,0,1,1.0,0,6870,0,Weak
9,5,4,0,0,2.7255,0,0,1,0.7778,0,lbWUObZWv,1,Medium
4,0,4,0,0,2.0,0,0,1,1.0,0,clwe,0,Weak
12,5,4,1,2,3.585,0,0,1,1.0,0,g9tAMG%WwrL^,2,Strong
7,0,7,0,0,2.8074,0,0,1,1.0,0,xhploby,0,Weak
7,0,7,0,0,2.8074,0,0,1,1.0,0,michael,0,Weak
16,6,6,3,1,4.0,0,0,1,1.0,0,axjo3GVHrqI4!M5B,2,Strong
14,1,9,2,2,3.2359,0,0,1,0.7143,0,Ocean-ocean94#,2,Strong
11,0,7,4,0,3.2776,0,0,2,0.9091,0,ooq42nbfa37,1,Medium
16,1,11,2,2,3.75,0,0,2,0.875,0,Correct-flame89%,2,Strong
15,7,4,2,2,3.7736,0,0,1,0.9333,0,x^v9xSGiFJ1OHM%,2,Strong
9,0,8,1,0,2.9477,0,0,2,0.8889,0,iv1ggxred,1,Medium
4,0,4,0,0,2.0,0,0,1,1.0,0,ofst,0,Weak
8,0,6,2,0,3.0,0,0,1,1.0,0,ts1hn6be,1,Medium
10,0,9,0,1,2.9219,0,0,1,0.8,0,ghdurdth!c,1,Medium
16,8,4,2,2,3.875,0,0,1,0.9375,0,0jQ$C4ZVBaEz^MiZ,2,Strong
14,1,9,2,2,3.6645,0,0,1,0.9286,0,River-ocean59#,2,Strong
14,3,5,5,1,3.8074,0,0,1,1.0,0,9Q25p7mtDN)jf0,2,Strong
11,0,9,2,0,3.0958,0,0,1,0.8182,0,1azhzknl2lu,1,Medium
17,1,12,2,2,3.7345,0,0,2,0.8235,0,Correct-staple49@,2,Strong
5,0,0,5,0,1.371,0,0,3,0.6,0,17888,0,Weak
10,0,8,2,0,3.1219,0,0,1,0.9,0,2mrmtxjq3k,1,Medium
16,1,11,2,2,3.375,0,0,2,0.75,0,Correct-river91@,2,Strong
7,0,7,0,0,2.8074,0,0,1,1.0,0,michael,0,Weak
10,3,7,0,0,3.1219,0,0,1,0.9,0,UezsRuzbdX,1,Medium
6,0,0,6,0,1.9183,0,0,2,0.6667,0,122931,0,Weak
11,0,6,5,0,3.4594,0,0,1,1.0,0,bl14hoae527,1,Medium
10,0,9,0,1,3.1219,0,0,1,0.9,0,@dtslbcpmp,1,Medium
12,3,4,2,3,3.585,0,0,1,1.0,0,^4baiEo!N0B%,2,Strong
7,0,0,7,0,2.8074,0,0,1,1.0,0,6098417,0,Weak
16,1,11,2,2,3.4528,0,0,2,0.75,0,Ocean-correct90$,2,Strong
16,8,4,2,2,3.875,0,0,1,0.9375,0,Q9UlPF*hTA3x&QEa,2,Strong
6,0,6,0,0,0.0,0,0,6,0.1667,0,aaaaaa,0,Weak
16,1,11,2,2,3.4528,0,0,2,0.75,0,Correct-tiger69!,2,Strong
19,6,8,2,3,4.2479,0,0,1,1.0,0,5*p1XenxfYGiDZH@(wy,2,Strong
12,3,4,2,3,3.4183,0,0,1,0.9167,0,cMWy3*^ruM@2,2,Strong
19,5,5,5,4,4.0374,0,0,1,0.8947,0,7d)^Iy5as8t#WFC#V59,2,Strong
16,1,11,2,2,3.5,0,0,2,0.75,0,Correct-ocean96$,2,Strong
7,0,7,0,0,0.0,0,0,7,0.1429,0,jjjjjjj,0,Weak
4,0,4,0,0,0.0,0,0,4,0.25,0,nnnn,0,Weak
9,0,8,0,1,3.1699,0,0,1,1.0,0,yxgvfsbc@,1,Medium
10,5,5,0,0,3.3219,0,0,1,1.0,0,yctHKDOhrC,1,Medium
7,0,7,0,0,2.5216,1,0,1,0.8571,0,letmein,0,Weak
7,0,7,0,0,2.2359,0,0,1,0.7143,0,mjljxhl,0,Weak
12,5,3,1,3,3.1887,0,0,1,0.8333,0,dE!8JU!In!Ya,2,Strong
9,0,7,2,0,3.1699,0,0,1,1.0,0,bupmtxq53,1,Medium
5,0,5,0,0,2.3219,0,0,1,1.0,0,pgklq,0,Weak
18,6,6,3,3,4.0588,0,0,1,0.9444,0,DhSVf)oUf0j8&*F2Wk,2,Strong
14,5,5,2,2,3.8074,0,0,1,1.0,0,F1uMCzr&BV)w7x,2,Strong
16,1,11,2,2,3.625,0,0,2,0.8125,0,Correct-cloud53$,2,Strong
20,8,9,2,1,4.2219,0,0,1,0.95,0,VCwkaHm9nqYGyULr6eG(,2,Strong
19,5,7,5,2,4.0374,0,0,1,0.8947,0,0u2gjVQ2(a^8szFMqM6,2,Strong
11,2,9,0,0,3.4594,0,0,1,1.0,0,rukbnKhIyxe,1,Medium
10,0,9,0,1,3.1219,0,0,1,0.9,0,bjplm@erjo,1,Medium
6,0,6,0,0,0.0,0,0,6,0.1667,0,hhhhhh,0,Weak
7,0,7,0,0,2.5216,0,0,2,0.8571,0,jessica,0,Weak
16,1,11,2,2,3.4528,0,0,2,0.75,0,Battery-river36#,2,Strong
8,0,8,0,0,0.0,0,0,8,0.125,0,pppppppp,0,Weak
8,0,7,0,1,3.0,0,0,1,1.0,0,hd@mxcsw,1,Medium
6,0,0,6,0,2.585,0,0,1,1.0,0,647832,0,Weak
6,0,6,0,0,2.585,0,0,1,1.0,0,komnrf,0,Weak
11,6,5,0,0,3.2776,0,0,2,0.9091,0,CBHuiQQxfVn,1,Medium
13,7,3,2,1,3.5466,0,0,1,0.9231,0,RoToBkJ8OV#Q1,2,Strong
13,4,6,1,2,3.3927,0,0,2,0.8462,0,zoLVmh5XJ*ll*,2,Strong
4,0,4,0,0,2.0,0,0,1,1.0,0,hedq,0,Weak
7,0,7,0,0,2.5216,0,0,1,0.8571,0,jysopsx,0,Weak
10,0,7,3,0,2.6464,0,0,2,0.7,0,jwjj0v60xn,1,Medium
6,0,6,0,0,0.0,0,0,6,0.1667,0,aaaaaa,0,Weak
6,0,6,0,0,0.0,0,0,6,0.1667,0,oooooo,0,Weak
13,4,2,2,5,3.5466,0,0,2,0.9231,0,tB&w@^IE##U58,2,Strong
6,0,6,0,0,2.2516,0,1,1,0.8333,0,batman,0,Weak
12,6,6,0,0,3.585,0,0,1,1.0,0,bByPQxmDaMXg,1,Medium
